AGECL,HHSEX,EDCL,KIDS,MARRIED,HOUSECL,OCCAT2,LIFECL,INCCAT,NWCAT,WSAVED,SPENDMOR,KNOWL,Risk_tolerance
4,1,3,0,1,1,1,5,5,5,3,4,8,0.8077571669477235
4,1,3,0,1,1,1,5,5,5,3,4,8,0.8077571669477235
1,1,4,1,1,2,3,3,3,2,2,2,10,0.9913258983890955
1,1,4,1,1,2,3,3,3,3,2,2,10,0.8661758336942399
1,1,4,1,1,2,3,3,3,2,2,2,10,0.9930486593843099
1,1,4,1,1,2,3,3,3,2,2,2,10,0.975609756097561
1,1,4,1,1,2,3,3,3,2,2,2,10,0.950344499881207
1,2,4,0,2,2,4,1,2,1,2,5,6,0.014563106796116505
1,2,4,0,2,2,4,1,2,1,2,5,6,0.014563106796116505
1,2,4,0,2,2,4,1,2,1,2,5,6,0.014563106796116505
1,2,4,0,2,2,4,1,2,1,2,5,6,0.014563106796116505
1,2,4,0,2,2,4,1,2,1,2,5,6,0.014563106796116505
2,2,4,0,2,1,1,1,4,3,1,5,8,0.958904109589041
2,2,4,0,2,1,1,1,4,4,1,5,8,0.9569377990430622
2,2,4,0,2,1,1,1,4,3,1,5,8,0.958904109589041
2,2,4,0,2,1,1,1,4,3,1,5,8,0.958904109589041
2,2,4,0,2,1,1,1,4,4,1,5,8,0.9569377990430622
5,1,4,0,1,1,4,6,4,4,3,4,9,0.12956204379562045
5,1,4,0,1,1,4,6,4,4,3,4,9,0.12956204379562045
5,1,4,0,1,1,4,6,4,4,3,4,9,0.12956204379562045
5,1,4,0,1,1,4,6,4,4,3,4,9,0.12956204379562045
5,1,4,0,1,1,4,6,4,4,3,4,9,0.12956204379562045
2,1,4,1,1,1,1,3,5,3,3,5,7,0.9037037037037037
2,1,4,1,1,1,1,3,5,2,3,5,7,0.8793388429752066
2,1,4,1,1,1,1,3,5,3,3,5,7,0.9207708779443254
2,1,4,1,1,1,1,3,5,2,3,5,7,0.8813838550247117
2,1,4,1,1,1,1,3,5,2,3,5,7,0.8541996830427893
5,2,4,0,2,1,4,6,2,4,3,5,5,0.7973568281938326
5,2,4,0,2,1,4,6,2,4,3,5,5,0.8841607565011821
5,2,4,0,2,1,4,6,2,4,3,5,5,0.8637469586374696
5,2,4,0,2,1,4,6,2,4,3,5,5,0.890302066772655
5,2,4,0,2,1,4,6,2,4,3,5,5,0.6676136363636364
5,1,2,0,1,1,4,6,2,3,2,5,10,0.5284552845528455
5,1,2,0,1,1,4,6,2,3,2,5,10,0.5284552845528455
5,1,2,0,1,1,4,6,2,3,2,5,10,0.5284552845528455
5,1,2,0,1,1,4,6,2,3,2,5,10,0.5284552845528455
5,1,2,0,1,1,4,6,2,3,2,5,10,0.5284552845528455
6,2,2,0,2,1,4,6,4,3,2,2,6,0.8777062609713283
6,2,2,0,2,1,4,6,4,3,2,2,6,0.8777062609713283
6,2,2,0,2,1,4,6,4,3,2,2,6,0.9009009009009009
6,2,2,0,2,1,4,6,4,3,2,2,6,0.9009009009009009
6,2,2,0,2,1,4,6,4,3,2,2,6,0.9009009009009009
1,2,3,1,2,1,1,4,3,2,2,4,2,0.7142857142857143
1,2,3,1,2,1,1,4,3,2,2,4,2,0.7142857142857143
1,2,3,1,2,1,1,4,3,2,2,4,2,0.7142857142857143
1,2,3,1,2,1,1,4,3,2,2,4,2,0.7142857142857143
1,2,3,1,2,1,1,4,3,2,2,4,2,0.7142857142857143
1,2,3,0,2,2,2,1,1,1,1,3,7,0.0
1,2,3,0,2,2,2,1,1,1,1,3,7,0.0
1,2,3,0,2,2,2,1,1,1,1,3,7,0.0
1,2,3,0,2,2,2,1,1,1,1,3,7,0.0
1,2,3,0,2,2,2,1,1,1,1,3,7,0.0
6,1,2,0,2,1,4,6,2,3,3,4,8,0.7508532423208191
6,1,2,0,2,1,4,6,2,3,3,4,8,0.8653846153846154
6,1,2,0,2,1,4,6,3,3,3,4,8,0.9507042253521126
6,1,2,0,2,1,4,6,3,4,3,4,8,0.7647058823529411
6,1,2,0,2,1,4,6,2,3,3,4,8,0.2765957446808511
1,2,4,0,2,2,2,1,3,2,2,2,4,0.53125
1,2,4,0,2,2,2,1,3,2,2,2,4,0.53125
1,2,4,0,2,2,2,1,3,2,2,2,4,0.53125
1,2,4,0,2,2,2,1,3,2,2,2,4,0.53125
1,2,4,0,2,2,2,1,3,2,2,2,4,0.53125
5,1,4,0,1,1,1,5,6,5,3,4,8,0.7656655543196144
5,1,4,0,1,1,1,5,6,5,3,4,8,0.7656655543196144
5,1,4,0,1,1,1,5,6,5,3,4,8,0.7656655543196144
5,1,4,0,1,1,1,5,6,5,3,4,8,0.7656655543196144
5,1,4,0,1,1,1,5,6,5,3,4,8,0.7656655543196144
3,2,3,0,2,2,4,1,1,1,1,5,8,0.0
3,2,3,0,2,2,4,1,1,1,1,5,8,0.0
3,2,3,0,2,2,4,1,1,1,1,5,8,0.0
3,2,3,0,2,2,4,1,1,1,1,5,8,0.0
3,2,3,0,2,2,4,1,1,1,1,5,8,0.0
6,1,4,0,1,1,4,6,5,5,2,3,7,0.9637637028014616
6,1,4,0,1,1,4,6,5,5,2,3,7,0.9631771150334754
6,1,4,0,1,1,4,6,5,5,2,3,7,0.9614216281895505
6,1,4,0,1,1,4,6,5,5,2,3,7,0.9637637028014616
6,1,4,0,1,1,4,6,5,5,2,3,7,0.9625912408759124
5,1,2,2,1,1,2,5,4,2,1,1,10,0.0
5,1,2,2,1,1,2,5,4,2,1,1,10,0.0
5,1,2,2,1,1,2,5,4,2,1,1,10,0.0
5,1,2,2,1,1,2,5,4,2,1,1,10,0.0
5,1,2,2,1,1,2,5,4,2,1,1,10,0.0
4,1,2,0,1,1,3,5,2,2,3,4,8,0.0
4,1,2,0,1,1,3,5,2,2,3,4,8,0.0
4,1,2,0,1,1,3,5,2,2,3,4,8,0.0
4,1,2,0,1,1,3,5,2,2,3,4,8,0.0
4,1,2,0,1,1,3,5,2,2,3,4,8,0.0
6,1,3,0,1,2,4,6,5,4,3,4,10,0.8472680796676962
6,1,3,0,1,2,4,6,5,4,3,4,10,0.8472680796676962
6,1,3,0,1,2,4,6,5,4,3,4,10,0.8472680796676962
6,1,3,0,1,2,4,6,5,4,3,4,10,0.8472680796676962
6,1,3,0,1,2,4,6,4,4,3,4,10,0.8472680796676962
5,1,3,1,1,1,4,6,3,3,3,4,10,0.0
5,1,3,1,1,1,4,6,3,3,3,4,10,0.0
5,1,3,1,1,1,4,6,3,3,3,4,10,0.0
5,1,3,1,1,1,4,6,3,3,3,4,10,0.0
5,1,3,1,1,1,4,6,3,3,3,4,10,0.0
5,1,2,0,2,1,4,6,1,3,2,1,5,0.0
5,1,2,0,2,1,4,6,1,3,2,1,5,0.0
5,1,2,0,2,1,4,6,1,3,2,1,5,0.0
5,1,2,0,2,1,4,6,1,3,2,1,5,0.0
5,1,2,0,2,1,4,6,1,3,2,1,5,0.0
3,2,3,2,2,2,1,4,1,2,1,5,2,0.0
3,2,3,2,2,2,1,4,1,2,1,5,2,0.0
3,2,3,2,2,2,1,4,1,2,1,5,2,0.0
3,2,3,2,2,2,1,4,1,2,1,5,2,0.0
3,2,3,2,2,2,1,4,1,2,1,5,2,0.0
3,1,3,3,1,2,3,3,3,1,3,2,3,0.0
3,1,3,3,1,2,3,3,3,1,3,2,3,0.0
3,1,3,3,1,2,3,3,3,1,3,2,3,0.0
3,1,3,3,1,2,3,3,3,1,3,2,3,0.0
3,1,3,3,1,2,3,3,3,1,3,2,3,0.0
6,2,4,0,2,1,1,5,4,5,3,5,8,0.6649427410417437
6,2,4,0,2,1,1,5,4,5,3,5,8,0.6470165348670022
6,2,4,0,2,1,1,5,4,5,3,5,8,0.570884871550904
6,2,4,0,2,1,1,5,4,5,3,5,8,0.6449301325689717
6,2,4,0,2,1,1,5,4,5,3,5,8,0.6605504587155964
3,1,4,2,1,1,2,3,6,5,3,5,10,0.6693617021276596
3,1,4,2,1,1,2,3,6,5,3,5,10,0.8949460967963911
3,1,4,2,1,1,2,3,6,5,3,5,10,0.8489984591679507
3,1,4,2,1,1,2,3,6,5,3,5,10,0.899880391191163
3,1,4,2,1,1,2,3,6,5,3,5,10,0.8205425457917923
4,1,4,3,1,1,1,5,6,5,3,2,10,0.72649832997584
4,1,4,3,1,1,1,5,6,5,3,2,10,0.7416397343405374
4,1,4,3,1,1,1,5,6,5,3,2,10,0.7398073108333132
4,1,4,3,1,1,1,5,6,5,3,2,10,0.7069080191447463
4,1,4,3,1,1,1,5,6,5,3,2,10,0.7234849404444232
5,1,3,0,1,1,1,5,3,3,1,4,8,0.0
5,1,3,0,1,1,1,5,3,3,1,4,8,0.0
5,1,3,0,1,1,1,5,3,3,1,4,8,0.0
5,1,3,0,1,1,1,5,3,3,1,4,8,0.0
5,1,3,0,1,1,1,5,3,3,1,4,8,0.0
6,2,4,0,2,2,4,6,2,4,1,5,5,0.1891891891891892
6,2,4,0,2,2,4,6,2,4,1,5,5,0.1891891891891892
6,2,4,0,2,2,4,6,2,4,1,5,5,0.1891891891891892
6,2,4,0,2,2,4,6,2,4,1,5,5,0.1891891891891892
6,2,4,0,2,2,4,6,2,4,1,5,5,0.1891891891891892
5,1,2,0,1,1,4,6,1,3,1,1,6,0.0
5,1,2,0,1,1,4,6,1,3,1,1,6,0.0
5,1,2,0,1,1,4,6,1,3,1,1,6,0.0
5,1,2,0,1,1,4,6,1,3,1,1,6,0.0
5,1,2,0,1,1,4,6,1,3,1,1,6,0.0
3,2,1,0,2,2,2,1,2,1,3,5,5,0.0
3,2,1,0,2,2,2,1,2,1,3,5,5,0.0
3,2,1,0,2,2,2,1,2,1,3,5,5,0.0
3,2,1,0,2,2,2,1,2,1,3,5,5,0.0
3,2,1,0,2,2,2,1,2,1,3,5,5,0.0
5,2,4,0,2,1,4,6,2,5,3,4,6,0.8810703666997026
5,2,4,0,2,1,4,6,2,5,3,4,6,0.8810703666997026
5,2,4,0,2,1,4,6,2,5,3,4,6,0.8810703666997026
5,2,4,0,2,1,4,6,2,5,3,4,6,0.8810703666997026
5,2,4,0,2,1,4,6,2,5,3,4,6,0.8810703666997026
2,1,4,0,1,1,1,2,6,5,3,2,10,0.8497331755728877
2,1,4,0,1,1,1,2,6,5,3,2,10,0.8416325201487069
2,1,4,0,1,1,1,2,6,5,3,2,10,0.8519189547820761
2,1,4,0,1,1,1,2,6,5,3,2,10,0.8527841342486652
2,1,4,0,1,1,1,2,6,5,3,2,10,0.8435237329042639
3,1,2,0,1,2,3,2,3,3,3,5,6,0.9770540340488527
3,1,2,0,1,2,3,2,3,3,3,5,6,0.9753214127382888
3,1,2,0,1,2,3,2,3,3,3,5,6,0.9787928221859706
3,1,2,0,1,2,3,2,3,3,3,5,6,0.9769094138543517
3,1,2,0,1,2,3,2,3,3,3,5,6,0.9774881516587678
1,1,2,3,1,1,3,3,4,2,1,5,9,0.4405432262338523
1,1,2,3,1,1,3,3,4,2,1,5,9,0.4125468803273099
1,1,2,3,1,1,3,3,4,2,1,5,9,0.4212707182320442
1,1,2,3,1,1,3,3,4,2,1,5,9,0.4440789473684211
1,1,2,3,1,1,3,3,4,2,1,5,9,0.4300363876943434
4,2,2,0,2,1,2,5,1,2,2,3,8,0.8573008849557522
4,2,2,0,2,1,2,5,1,2,2,3,8,0.8573008849557522
4,2,2,0,2,1,2,5,1,2,2,3,8,0.8568269762299613
4,2,2,0,2,1,2,5,1,2,2,3,8,0.8568269762299613
4,2,2,0,2,1,2,5,1,2,2,3,8,0.8568269762299613
3,2,3,2,2,1,1,4,1,3,1,5,5,0.07692307692307693
3,2,3,2,2,1,1,4,1,3,1,5,5,0.07692307692307693
3,2,3,2,2,1,1,4,1,3,1,5,5,0.07692307692307693
3,2,3,2,2,1,1,4,1,3,1,5,5,0.07692307692307693
3,2,3,2,2,1,1,4,1,3,1,5,5,0.07692307692307693
5,1,3,0,2,1,4,6,3,4,3,5,9,0.8375350140056023
5,1,3,0,2,1,4,6,3,4,3,5,9,0.8375350140056023
5,1,3,0,2,1,4,6,3,4,3,5,9,0.8375350140056023
5,1,3,0,2,1,4,6,3,4,3,5,9,0.8375350140056023
5,1,3,0,2,1,4,6,3,4,3,5,9,0.8375350140056023
1,1,2,2,1,1,4,3,1,3,1,4,7,0.4166666666666667
1,1,2,2,1,1,4,3,1,3,1,4,7,0.125
1,1,2,2,1,1,4,3,1,3,1,4,7,0.17647058823529413
1,1,2,2,1,1,4,3,1,3,1,4,7,0.46153846153846156
1,1,2,2,1,1,4,3,1,3,1,4,7,0.5172413793103449
6,1,3,1,1,1,4,6,3,2,3,3,10,0.0
6,1,3,1,1,1,4,6,3,2,3,3,10,0.0
6,1,3,1,1,1,4,6,3,2,3,3,10,0.0
6,1,3,1,1,1,4,6,3,2,3,3,10,0.0
6,1,3,1,1,1,4,6,3,2,3,3,10,0.0
3,1,4,2,1,1,1,3,6,5,3,2,8,0.9884586746090841
3,1,4,2,1,1,1,3,6,5,3,2,8,0.9884586746090841
3,1,4,2,1,1,1,3,6,5,3,2,8,0.9884586746090841
3,1,4,2,1,1,1,3,6,5,3,2,8,0.9884586746090841
3,1,4,2,1,1,1,3,6,5,3,2,8,0.9884586746090841
4,2,1,1,2,2,3,5,1,1,2,5,8,0.0
4,2,1,1,2,2,3,5,1,1,2,5,8,0.0
4,2,1,1,2,2,3,5,1,1,2,5,8,0.0
4,2,1,1,2,2,3,5,1,1,2,5,8,0.0
4,2,1,1,2,2,3,5,1,1,2,5,8,0.0
1,1,3,1,1,2,2,3,2,1,3,1,8,0.0
1,1,3,1,1,2,2,3,2,1,3,1,8,0.0
1,1,3,1,1,2,2,3,2,1,3,1,8,0.0
1,1,3,1,1,2,2,3,2,1,3,1,8,0.0
1,1,3,1,1,2,2,3,2,1,3,1,8,0.0
6,1,4,1,2,1,4,6,1,3,3,3,7,0.0
6,1,4,1,2,1,4,6,1,3,3,3,7,0.0
6,1,4,1,2,1,4,6,1,3,3,3,7,0.0
6,1,4,1,2,1,4,6,1,3,3,3,7,0.0
6,1,4,1,2,1,4,6,1,3,3,3,7,0.0
4,1,2,0,1,1,1,5,5,4,3,4,9,0.5390835579514824
4,1,2,0,1,1,1,5,5,4,3,4,9,0.543970988213962
4,1,2,0,1,1,1,5,5,4,3,4,9,0.5390835579514824
4,1,2,0,1,1,1,5,5,4,3,4,9,0.543970988213962
4,1,2,0,1,1,1,5,5,4,3,4,9,0.5390835579514824
2,1,3,0,2,1,4,1,3,4,3,3,7,0.8938477054967221
2,1,3,0,2,1,4,1,2,4,3,3,7,0.8558712769599452
2,1,3,0,2,1,4,1,2,4,3,3,7,0.848342939481268
2,1,3,0,2,1,4,1,3,4,3,3,7,0.848342939481268
2,1,3,0,2,1,4,1,3,4,3,3,7,0.8743806470416788
2,1,4,4,1,1,1,3,4,2,3,5,9,0.0
2,1,4,4,1,1,1,3,4,2,3,5,9,0.0
2,1,4,4,1,1,1,3,4,2,3,5,9,0.0
2,1,4,4,1,1,1,3,4,2,3,5,9,0.0
2,1,4,4,1,1,1,3,4,2,3,5,9,0.0
2,1,4,1,1,1,2,3,3,2,2,4,7,0.8095238095238095
2,1,4,1,1,1,2,3,3,2,2,4,7,0.7894736842105263
2,1,4,1,1,1,2,3,3,2,2,4,7,0.8
2,1,4,1,1,1,2,3,3,2,2,4,7,0.7647058823529411
2,1,4,1,1,1,2,3,3,2,2,4,7,0.75
5,2,4,0,2,1,4,6,4,4,2,5,7,0.8929517753047165
5,2,4,0,2,1,4,6,4,4,2,5,7,0.8930934109552792
5,2,4,0,2,1,4,6,4,4,2,5,7,0.8929517753047165
5,2,4,0,2,1,4,6,4,4,2,5,7,0.8930934109552792
5,2,4,0,2,1,4,6,4,4,2,5,7,0.8929517753047165
1,1,4,0,2,2,1,1,1,2,3,4,6,0.0
1,1,4,0,2,2,1,1,1,2,3,4,6,0.0
1,1,4,0,2,2,1,1,1,2,3,4,6,0.0
1,1,4,0,2,2,1,1,1,2,3,4,6,0.0
1,1,4,0,2,2,1,1,1,2,3,4,6,0.0
3,2,3,1,2,2,1,4,3,1,1,5,6,0.0
3,2,3,1,2,2,1,4,3,1,1,5,6,0.0
3,2,3,1,2,2,1,4,3,1,1,5,6,0.0
3,2,3,1,2,2,1,4,3,1,1,5,6,0.0
3,2,3,1,2,2,1,4,3,1,1,5,6,0.0
1,1,4,0,1,1,1,2,4,3,3,5,6,0.35714285714285715
1,1,4,0,1,1,1,2,4,3,3,5,6,0.35714285714285715
1,1,4,0,1,1,1,2,4,3,3,5,6,0.35714285714285715
1,1,4,0,1,1,1,2,4,3,3,5,6,0.35714285714285715
1,1,4,0,1,1,1,2,4,3,3,5,6,0.35714285714285715
5,1,2,1,1,1,4,6,1,2,2,2,6,0.0
5,1,2,1,1,1,4,6,1,2,2,2,6,0.0
5,1,2,1,1,1,4,6,1,2,2,2,6,0.0
5,1,2,1,1,1,4,6,1,2,3,2,6,0.0
5,1,2,1,1,1,4,6,1,2,2,2,6,0.0
3,1,3,0,1,1,1,2,6,5,3,5,7,0.11980830670926518
3,1,3,0,1,1,1,2,6,5,3,5,7,0.12971290210999653
3,1,3,0,1,1,1,2,6,5,3,5,7,0.19768054823405376
3,1,3,0,1,1,1,2,6,5,3,5,7,0.17131110095934216
3,1,3,0,1,1,1,2,6,5,3,5,7,0.15544041450777202
6,2,3,0,2,2,4,6,1,1,2,4,10,0.0
6,2,3,0,2,2,4,6,1,1,2,4,10,0.0
6,2,3,0,2,2,4,6,1,1,2,4,10,0.0
6,2,3,0,2,2,4,6,1,1,2,4,10,0.0
6,2,3,0,2,2,4,6,1,1,2,4,10,0.0
5,1,2,0,1,1,4,6,5,5,3,5,5,0.9621451104100947
5,1,2,0,1,1,4,6,5,5,3,5,5,0.9621451104100947
5,1,2,0,1,1,4,6,5,5,3,5,5,0.9621451104100947
5,1,2,0,1,1,4,6,5,5,3,5,5,0.9621451104100947
5,1,2,0,1,1,4,6,5,5,3,5,5,0.9621451104100947
5,1,3,0,1,1,4,6,1,3,3,3,6,0.0
5,1,3,0,1,1,4,6,1,3,3,3,6,0.0
5,1,3,0,1,1,4,6,1,3,3,3,6,0.0
5,1,3,0,1,1,4,6,1,3,3,3,6,0.0
5,1,3,0,1,1,4,6,1,3,3,3,6,0.0
4,1,4,0,2,1,1,5,4,5,3,4,8,0.9491867505639321
4,1,4,0,2,1,1,5,5,5,3,4,8,0.9492168960607499
4,1,4,0,2,1,1,5,4,5,3,4,8,0.9493071183228711
4,1,4,0,2,1,1,5,4,5,3,4,8,0.9493371212121212
4,1,4,0,2,1,1,5,5,5,3,4,8,0.9491988130563799
4,1,4,1,1,1,2,5,3,4,2,3,3,0.9298245614035088
4,1,4,1,1,1,2,5,3,4,2,3,3,0.9298245614035088
4,1,4,1,1,1,2,5,3,4,2,3,3,0.9298245614035088
4,1,4,1,1,1,2,5,3,4,2,3,3,0.9298245614035088
4,1,4,1,1,1,2,5,3,4,2,3,3,0.9298245614035088
4,1,4,0,1,1,1,5,6,5,3,3,9,0.944263078270563
4,1,4,0,1,1,1,5,6,5,3,3,9,0.9464053288415895
4,1,4,0,1,1,1,5,6,5,3,3,9,0.9464463315737128
4,1,4,0,1,1,1,5,6,5,3,3,9,0.9464053288415895
4,1,4,0,1,1,1,5,6,5,3,3,9,0.9442719528699944
2,1,2,2,1,2,3,3,3,2,2,5,10,0.9278659084106555
2,1,2,2,1,2,3,3,3,2,2,5,10,0.9280047897021404
2,1,2,2,1,2,3,3,3,2,2,5,10,0.9278659084106555
2,1,2,2,1,2,3,3,3,2,2,5,10,0.9278659084106555
2,1,2,2,1,2,3,3,3,2,2,5,10,0.9278659084106555
2,1,3,0,2,2,3,1,1,1,2,3,7,0.0
2,1,3,0,2,2,3,1,1,1,2,3,7,0.0
2,1,3,0,2,2,3,1,1,1,2,3,7,0.0
2,1,3,0,2,2,3,1,1,1,2,3,7,0.0
2,1,3,0,2,2,3,1,1,1,2,3,7,0.0
2,1,1,2,1,2,3,3,3,3,1,2,6,0.9695652173913043
2,1,1,2,1,2,3,3,3,3,1,2,6,0.9421487603305785
2,1,1,2,1,2,3,3,3,3,1,2,6,0.9750889679715302
2,1,1,2,1,2,3,3,3,2,1,2,6,0.9270833333333334
2,1,1,2,1,2,3,3,3,3,1,2,6,0.9583333333333334
4,1,4,1,1,1,1,5,6,5,3,2,10,0.7590998263129616
4,1,4,1,1,1,1,5,6,5,3,2,10,0.7649486637283126
4,1,4,1,1,1,1,5,6,5,3,2,10,0.7443742718744252
4,1,4,1,1,1,1,5,6,5,3,2,10,0.7351512403653087
4,1,4,1,1,1,1,5,6,5,3,2,10,0.7366191009594312
2,2,1,1,2,2,3,4,1,1,1,5,6,0.0
2,2,1,1,2,2,3,4,1,1,1,5,6,0.0
2,2,1,1,2,2,3,4,1,1,1,5,6,0.0
2,2,1,1,2,2,3,4,1,1,1,5,6,0.0
2,2,1,1,2,2,3,4,1,1,1,5,6,0.0
4,1,1,0,2,2,4,6,1,2,1,2,-1,0.0
4,1,1,0,2,2,4,6,1,2,1,2,-1,0.0
4,1,1,0,2,2,4,6,1,2,1,2,-1,0.0
4,1,1,0,2,2,4,6,1,2,1,2,-1,0.0
4,1,1,0,2,2,4,6,1,2,1,2,-1,0.0
4,1,3,0,2,2,2,5,2,1,2,3,7,0.0
4,1,3,0,2,2,2,5,2,1,2,3,7,0.0
4,1,3,0,2,2,2,5,2,1,2,3,7,0.0
4,1,3,0,2,2,2,5,2,1,2,3,7,0.0
4,1,3,0,2,2,2,5,2,1,2,3,7,0.0
2,1,4,0,1,1,1,2,6,5,3,4,9,0.7175472928897586
2,1,4,0,1,1,1,2,6,5,3,4,9,0.7175472928897586
2,1,4,0,1,1,1,2,6,5,3,4,9,0.7175472928897586
2,1,4,0,1,1,1,2,6,5,3,4,9,0.7175472928897586
2,1,4,0,1,1,1,2,6,5,3,4,9,0.7175472928897586
3,1,4,4,1,1,1,3,6,5,3,5,7,0.8850660683121416
3,1,4,4,1,1,1,3,6,5,3,5,7,0.886679821165422
3,1,4,4,1,1,1,3,6,5,3,5,7,0.8891449180984822
3,1,4,4,1,1,1,3,6,5,3,5,7,0.8851984839417515
3,1,4,4,1,1,1,3,6,5,3,5,7,0.8893453916877521
3,1,4,3,1,1,1,3,6,5,3,4,9,0.6889641596765327
3,1,4,3,1,1,1,3,6,5,3,4,9,0.6732635519201442
3,1,4,3,1,1,1,3,6,5,3,4,9,0.6889641596765327
3,1,4,3,1,1,1,3,6,5,3,4,9,0.6773789876493952
3,1,4,3,1,1,1,3,6,5,3,4,9,0.6874402802845313
6,1,4,0,1,1,1,5,4,5,3,5,8,0.7910876856732152
6,1,4,0,1,1,1,5,4,5,3,5,8,0.576789281145499
6,1,4,0,1,1,1,5,4,5,3,5,8,0.7001047973917094
6,1,4,0,1,1,1,5,4,5,3,5,8,0.43321211529543846
6,1,4,0,1,1,1,5,4,5,3,5,8,0.5335276967930029
3,1,4,1,1,1,2,3,5,3,2,2,8,0.0
3,1,4,1,1,1,2,3,5,3,2,2,8,0.0
3,1,4,1,1,1,2,3,5,3,2,2,8,0.0
3,1,4,1,1,1,2,3,5,3,2,2,8,0.0
3,1,4,1,1,1,2,3,5,2,2,2,8,0.0
3,1,4,2,1,1,2,3,4,4,3,2,6,0.9958146918747294
3,1,4,2,1,1,2,3,4,4,3,2,6,0.995776945964104
3,1,4,2,1,1,2,3,4,4,3,2,6,0.9958008398320336
3,1,4,2,1,1,2,3,4,4,3,2,6,0.995824734846667
3,1,4,2,1,1,2,3,4,4,3,2,6,0.9958725283163755
4,1,4,0,1,1,1,5,6,5,3,1,9,0.9429878371641919
4,1,4,0,1,1,1,5,6,5,3,1,9,0.894419672711723
4,1,4,0,1,1,1,5,6,5,3,1,9,0.8862843713982068
4,1,4,0,1,1,1,5,6,5,3,1,9,0.9108653220559532
4,1,4,0,1,1,1,5,6,5,3,1,9,0.9105775193645351
1,1,3,2,1,1,1,3,3,3,2,5,8,0.0
1,1,3,2,1,1,1,3,3,3,2,5,8,0.0
1,1,3,2,1,1,1,3,3,3,2,5,8,0.0
1,1,3,2,1,1,1,3,3,3,2,5,8,0.0
1,1,3,2,1,1,1,3,3,3,2,5,8,0.0
4,1,2,1,2,1,4,6,2,3,3,4,3,0.0
4,1,2,1,2,1,4,6,1,3,3,4,3,0.0
4,1,2,1,2,1,4,6,1,3,3,4,3,0.0
4,1,2,1,2,1,4,6,1,3,3,4,3,0.0
4,1,2,1,2,1,4,6,1,3,3,4,3,0.0
6,1,2,0,1,1,4,6,2,3,3,4,9,0.07234042553191489
6,1,2,0,1,1,4,6,2,3,3,4,9,0.07234042553191489
6,1,2,0,1,1,4,6,2,3,3,4,9,0.07234042553191489
6,1,2,0,1,1,4,6,2,3,3,4,9,0.07203389830508475
6,1,2,0,1,1,4,6,2,3,3,4,9,0.07234042553191489
5,1,4,0,1,1,1,5,6,5,3,5,7,0.9734737268401337
5,1,4,0,1,1,1,5,6,5,3,5,7,0.9734737268401337
5,1,4,0,1,1,1,5,6,5,3,5,7,0.9734737268401337
5,1,4,0,1,1,1,5,6,5,3,5,7,0.9734737268401337
5,1,4,0,1,1,1,5,6,5,3,5,7,0.9734737268401337
3,1,1,2,1,1,3,3,4,4,3,4,5,0.7142857142857143
3,1,1,2,1,1,3,3,4,4,3,4,5,0.7142857142857143
3,1,1,2,1,1,3,3,4,4,3,4,5,0.7142857142857143
3,1,1,2,1,1,3,3,4,4,3,4,5,0.7142857142857143
3,1,1,2,1,1,3,3,4,4,3,4,5,0.7142857142857143
2,1,4,2,1,1,1,3,6,2,3,4,6,0.6334058884179173
2,1,4,2,1,1,1,3,6,2,3,4,6,0.6348282551637567
2,1,4,2,1,1,1,3,6,2,3,4,6,0.6350781160907744
2,1,4,2,1,1,1,3,6,2,3,4,6,0.6362809729483974
2,1,4,2,1,1,1,3,6,2,3,4,6,0.6420581655480985
4,2,4,0,2,1,2,5,2,3,3,3,7,0.986378581493659
4,2,4,0,2,1,2,5,2,3,3,3,7,0.986378581493659
4,2,4,0,2,1,2,5,2,3,3,3,7,0.986378581493659
4,2,4,0,2,1,2,5,2,3,3,3,7,0.986378581493659
4,2,4,0,2,1,2,5,2,3,3,3,7,0.986378581493659
3,2,3,0,2,2,1,1,1,1,1,4,10,0.0
3,2,3,0,2,2,1,1,1,1,1,4,10,0.0
3,2,3,0,2,2,1,1,1,1,1,4,10,0.0
3,2,3,0,2,2,1,1,1,1,1,4,10,0.0
3,2,3,0,2,2,1,1,1,1,1,4,10,0.0
3,1,2,0,2,2,2,1,4,3,3,4,10,0.041075794621026895
3,1,2,0,2,2,2,1,4,3,3,4,10,0.042947779404587605
3,1,2,0,2,2,2,1,4,3,3,4,10,0.046585494970884066
3,1,2,0,2,2,2,1,4,3,3,4,10,0.048520135856380396
3,1,2,0,2,2,2,1,4,3,3,4,10,0.04431314623338257
5,1,3,0,1,1,3,5,4,4,3,4,8,0.22193668963906085
5,1,3,0,1,1,3,5,4,4,3,4,8,0.16642011834319526
5,1,3,0,1,1,3,5,4,4,3,4,8,0.210255811237005
5,1,3,0,1,1,3,5,4,4,3,4,8,0.18380100477882613
5,1,3,0,1,1,3,5,4,4,3,4,8,0.21274081077886775
4,1,4,1,1,1,1,5,4,4,1,4,7,0.7734627831715211
4,1,4,1,1,1,1,5,4,4,1,4,7,0.7119341563786008
4,1,4,1,1,1,1,5,4,4,1,4,7,0.10025706940874037
4,1,4,1,1,1,1,5,4,4,1,4,7,0.6929824561403509
4,1,4,1,1,1,1,5,4,4,1,4,7,0.875222816399287
3,1,4,1,1,1,1,3,5,4,3,2,8,0.9390243902439024
3,1,4,1,1,1,1,3,5,4,3,2,8,0.9390243902439024
